participant,image,image_type,RT
S059,S33,outgroup,1013.3295577077821
S059,S34,outgroup,774.554911864049
S059,S35,outgroup,713.9642905463027
S059,S36,outgroup,486.9100051818716
S059,S37,outgroup,992.0084908195452
S059,S38,outgroup,831.6292621444145
S059,S39,outgroup,1065.0641304261578
S059,S40,outgroup,846.1173817212607
S059,S41,outgroup,930.1256077873521
S059,S42,outgroup,859.7976795883128
S059,S43,outgroup,633.4592884541499
S059,S44,outgroup,832.3556780012406
S059,S45,outgroup,851.3539094732465
S059,S46,outgroup,1149.020398000616
S059,S47,outgroup,501.3944801459761
S059,S48,outgroup,952.7129571325361
S059,S49,outgroup,897.874675909994
S059,S50,outgroup,343.74340501877526
S060,S01,ingroup,659.2018440568493
S060,S02,ingroup,705.5119336819249
S060,S03,ingroup,1080.8425818502074
S060,S04,ingroup,1000.7775939778664
S060,S05,ingroup,604.4601729022768
S060,S06,ingroup,623.0095640916975
S060,S07,ingroup,988.962219160181
S060,S08,ingroup,841.493415283984
S060,S09,ingroup,487.4749262710229
S060,S10,ingroup,778.2572832151549
S060,S11,ingroup,796.7543045434027
S060,S12,ingroup,858.3546660560247
S060,S13,ingroup,346.2283432882825
S060,S14,ingroup,1175.7290050829417
S060,S15,ingroup,963.9265640315659
S060,S16,ingroup,866.8494831413486
S060,S17,ingroup,670.8791848195249
S060,S18,ingroup,384.8188468758782
S060,S19,ingroup,710.159527045895
S060,S20,ingroup,871.2670213375852
S060,S21,ingroup,622.6823603646491
S060,S22,ingroup,1003.2627047087464
S060,S23,ingroup,632.3876655802966
S060,S24,ingroup,719.6424090430153
S060,S25,ingroup,509.97921153290673
S060,S26,outgroup,546.7062694130867
S060,S27,outgroup,746.0532628117629
S060,S28,outgroup,875.3728120946395
S060,S29,outgroup,870.4624331216514
S060,S30,outgroup,801.4734069607059
S060,S31,outgroup,685.9402880991285
S060,S32,outgroup,657.7029328358383
S060,S33,outgroup,826.9230251006991
S060,S34,outgroup,731.8027920654855
S060,S35,outgroup,297.60193141569994
S060,S36,outgroup,714.0062987049664
S060,S37,outgroup,591.6095688772294
S060,S38,outgroup,580.7494419994529
S060,S39,outgroup,756.6489054692346
S060,S40,outgroup,474.53706438755967
S060,S41,outgroup,937.1011250862007
S060,S42,outgroup,706.3611298848018
S060,S43,outgroup,610.5145422342831
S060,S44,outgroup,726.4661796973511
S060,S45,outgroup,564.1283194269405
S060,S46,outgroup,507.3684146671678
S060,S47,outgroup,899.4713912871506
S060,S48,outgroup,511.062528492713
S060,S49,outgroup,572.2966769361012
S060,S50,outgroup,667.5737396911684
S061,S01,ingroup,779.2752280786906
S061,S02,ingroup,738.5839649493571
S061,S03,ingroup,867.3137735334826
S061,S04,ingroup,545.0260412935546
S061,S05,ingroup,715.0164816818678
S061,S06,ingroup,884.1134725519249
S061,S07,ingroup,987.9245088973253
S061,S08,ingroup,681.7987771489142
S061,S09,ingroup,698.3483144348579
S061,S10,ingroup,761.9043332564008
S061,S11,ingroup,709.5959303180322
S061,S12,ingroup,523.467236841923
S061,S13,ingroup,497.69226062681787
S061,S14,ingroup,960.6816018885031
S061,S15,ingroup,664.4325430081416
S061,S16,ingroup,836.3793108497845
S061,S17,ingroup,791.6295716080748
S061,S18,ingroup,517.4931856090602
S061,S19,ingroup,849.7549000595711
S061,S20,ingroup,664.1209489371008
S061,S21,ingroup,773.1707973362642
S061,S22,ingroup,822.8846177854816
S061,S23,ingroup,339.6768303840757
S061,S24,ingroup,860.9040974958136
S061,S25,ingroup,66.95903956402606
S061,S26,outgroup,700.8756441120314
S061,S27,outgroup,362.81268241866246
S061,S28,outgroup,654.8287357860843
S061,S29,outgroup,647.1355579902778
S061,S30,outgroup,742.396468740496
S061,S31,outgroup,536.1944324370832
S061,S32,outgroup,768.4468403945439
S061,S33,outgroup,971.0327871530471
S061,S34,outgroup,734.8614602756949
S061,S35,outgroup,827.9501050146913
S061,S36,outgroup,481.642030917162
S061,S37,outgroup,1051.1553038365532
S061,S38,outgroup,457.85976412831224
S061,S39,outgroup,692.8049040621656
S061,S40,outgroup,995.1881128785133
S061,S41,outgroup,713.5794000642169
S061,S42,outgroup,799.8009217096567
S061,S43,outgroup,612.7483709539177
S061,S44,outgroup,660.6351865376521
S061,S45,outgroup,974.61103232619
S061,S46,outgroup,608.2955467724992
S061,S47,outgroup,1127.323627278929
S061,S48,outgroup,1027.2839799036403
S061,S49,outgroup,527.8632371682575
S061,S50,outgroup,368.06334654385813
S062,S01,ingroup,500.9250344760625
S062,S02,ingroup,1022.4925975172628
S062,S03,ingroup,903.9306557711429
S062,S04,ingroup,582.561898746362
S062,S05,ingroup,1135.9048214197335
S062,S06,ingroup,918.6335306566933
S062,S07,ingroup,825.1183392628051
S062,S08,ingroup,405.6722876624802
S062,S09,ingroup,1349.5014052513939
S062,S10,ingroup,883.3702858336055
S062,S11,ingroup,1050.9228439805083
S062,S12,ingroup,918.1722459895393
S062,S13,ingroup,860.9281130425505
S062,S14,ingroup,763.7247449334737
S062,S15,ingroup,905.0899558730234
S062,S16,ingroup,906.7627981174846
S062,S17,ingroup,1008.3691755315342
S062,S18,ingroup,757.7449095468262
S062,S19,ingroup,1129.3644208796406
S062,S20,ingroup,1182.064218840973
S062,S21,ingroup,896.7413973177654
S062,S22,ingroup,1010.057425137292
S062,S23,ingroup,533.9356307341684
S062,S24,ingroup,1081.346589472049
S062,S25,ingroup,647.492622993131
S062,S26,outgroup,1285.3303485310237
S062,S27,outgroup,602.9134591757012
S062,S28,outgroup,1016.4902343984393
S062,S29,outgroup,931.5359185949388
S062,S30,outgroup,843.420661697316
S062,S31,outgroup,1255.700047301441
S062,S32,outgroup,901.2710468940968
S062,S33,outgroup,1355.5906369349127
S062,S34,outgroup,1029.1143676743814
S062,S35,outgroup,985.3788178693637
S062,S36,outgroup,637.0100242694714
S062,S37,outgroup,835.9698103649303
S062,S38,outgroup,690.8530242981211
S062,S39,outgroup,949.2090276304517
S062,S40,outgroup,763.1219214501281
S062,S41,outgroup,650.7316183045709
S062,S42,outgroup,677.6311295886218
S062,S43,outgroup,708.8842863280246
S062,S44,outgroup,765.5993374345948
S062,S45,outgroup,1022.6822041834803
S062,S46,outgroup,548.2813122080403
S062,S47,outgroup,981.0641124337101
S062,S48,outgroup,869.4948109951201
S062,S49,outgroup,745.9698753317198
S062,S50,outgroup,891.2300156981061
S063,S01,ingroup,671.3135335075864
S063,S02,ingroup,782.8692362931006
S063,S03,ingroup,695.959420153401
S063,S04,ingroup,451.21048618033126
S063,S05,ingroup,817.4677013379097
S063,S06,ingroup,943.7857124402723
S063,S07,ingroup,379.4582025761914
S063,S08,ingroup,890.5946996854367
S063,S09,ingroup,701.8014008390122
S063,S10,ingroup,893.6537709939972
S063,S11,ingroup,846.8589667427475
S063,S12,ingroup,1046.1001245305993
S063,S13,ingroup,775.4096594577202
S063,S14,ingroup,1101.3760851291775
S063,S15,ingroup,832.8607787035129
S063,S16,ingroup,1042.9533085570215
S063,S17,ingroup,562.7732180990295
S063,S18,ingroup,759.968198956148
S063,S19,ingroup,989.6108516297918
S063,S20,ingroup,847.8264437681287
S063,S21,ingroup,1218.1890939548787
S063,S22,ingroup,885.1333067759869
S063,S23,ingroup,667.1413672371698
S063,S24,ingroup,713.2717841528059
S063,S25,ingroup,718.9950971750172
S063,S26,outgroup,833.838079067393
S063,S27,outgroup,600.3930615926248
S063,S28,outgroup,936.3025036109278
S063,S29,outgroup,624.5321339369916
S063,S30,outgroup,1088.2548302840132
S063,S31,outgroup,974.4509430100279
S063,S32,outgroup,767.8794919838998
S063,S33,outgroup,972.6636566432808
S063,S34,outgroup,924.7294191681356
S063,S35,outgroup,687.0714164800826
S063,S36,outgroup,603.2828256854175
S063,S37,outgroup,802.8873259638622
S063,S38,outgroup,959.0442993024948
S063,S39,outgroup,1069.9318626472373
S063,S40,outgroup,1022.9969334443709
S063,S41,outgroup,884.7125570708737
S063,S42,outgroup,875.7465977505406
S063,S43,outgroup,218.7279987079578
S063,S44,outgroup,972.8945994286664
S063,S45,outgroup,1187.0769237681625
S063,S46,outgroup,693.3654057611923
S063,S47,outgroup,1030.356795631607
S063,S48,outgroup,686.5435031735522
S063,S49,outgroup,903.5169171346816
S063,S50,outgroup,489.776619594128
S064,S01,ingroup,363.8037280237809
S064,S02,ingroup,1209.5653989140746
S064,S03,ingroup,792.1048553398529
S064,S04,ingroup,551.9058676573901
S064,S05,ingroup,1094.5316014156838
S064,S06,ingroup,1076.6815563803775
S064,S07,ingroup,820.0429041682132
S064,S08,ingroup,874.5867161916141
S064,S09,ingroup,703.2476489572086
S064,S10,ingroup,535.4959721203797
S064,S11,ingroup,591.5570915627484
S064,S12,ingroup,974.9074685163065
S064,S13,ingroup,983.8227217063547
S064,S14,ingroup,1065.3472310336517
S064,S15,ingroup,486.28053742566163
S064,S16,ingroup,1159.4398891681058
S064,S17,ingroup,573.9850549852698
S064,S18,ingroup,531.1418801402153
S064,S19,ingroup,929.4217941370572
S064,S20,ingroup,1267.6792461490572
S064,S21,ingroup,614.3008708857842
S064,S22,ingroup,1006.6626789809108
S064,S23,ingroup,835.8651474063453
S064,S24,ingroup,444.71221465296014
S064,S25,ingroup,1035.2068259308671
S064,S26,outgroup,896.0763632841092
S064,S27,outgroup,1096.0747577921834
S064,S28,outgroup,1174.0198264457456
S064,S29,outgroup,489.47466555621634
S064,S30,outgroup,688.9705054457748
S064,S31,outgroup,682.7258640211849
S064,S32,outgroup,1136.6372735661605
S064,S33,outgroup,1056.2467966485963
S064,S34,outgroup,832.0450259969779
S064,S35,outgroup,803.4927389988338
S064,S36,outgroup,735.2452498582602
S064,S37,outgroup,1385.8674467334665
S064,S38,outgroup,984.3568438030227
S064,S39,outgroup,994.1209008749211
S064,S40,outgroup,1029.1283180402584
S064,S41,outgroup,919.7226571699979
S064,S42,outgroup,1221.5026982487293
S064,S43,outgroup,299.1346167476406
S064,S44,outgroup,865.0189620370948
S064,S45,outgroup,673.8187434378407
S064,S46,outgroup,889.2210481664605
S064,S47,outgroup,1156.393142310907
S064,S48,outgroup,1057.7724189822152
S064,S49,outgroup,833.2105173625515
S064,S50,outgroup,848.4234324117988
S065,S01,ingroup,593.2204009731287
S065,S02,ingroup,901.4555857174239
S065,S03,ingroup,624.8015843014301
S065,S04,ingroup,735.734622229191
S065,S05,ingroup,451.2952657680643
S065,S06,ingroup,919.7436065881004
S065,S07,ingroup,1054.9621705234802
S065,S08,ingroup,573.2160563645567
S065,S09,ingroup,794.9704194246328
S065,S10,ingroup,470.8893760436948
S065,S11,ingroup,839.1636043685776
S065,S12,ingroup,701.1379637648016
S065,S13,ingroup,725.4897094096624
S065,S14,ingroup,499.64355476853103
S065,S15,ingroup,720.4235058085918
S065,S16,ingroup,931.0407814092277
S065,S17,ingroup,858.5482085121455
S065,S18,ingroup,839.2133100174092
S065,S19,ingroup,583.8330592360979
S065,S20,ingroup,425.92546050024805
S065,S21,ingroup,819.0298104587653
S065,S22,ingroup,967.0988617803707
S065,S23,ingroup,884.5508249139255
S065,S24,ingroup,1016.5736196649037
S065,S25,ingroup,484.0684645567769
S065,S26,outgroup,567.9523942702078
S065,S27,outgroup,400.2302753846651
S065,S28,outgroup,1007.5296253741043
S065,S29,outgroup,881.068637766957
S065,S30,outgroup,821.0951885133738
S065,S31,outgroup,581.8248495189732
S065,S32,outgroup,522.6754993558349
S065,S33,outgroup,819.8204917432795
S065,S34,outgroup,587.8645524655097
S065,S35,outgroup,833.1993759774506
S065,S36,outgroup,762.602630937406
S065,S37,outgroup,757.486031491502
S065,S38,outgroup,1063.0582386689139
S065,S39,outgroup,588.8663727634698
S065,S40,outgroup,656.6649112884458
S065,S41,outgroup,860.4698974261478
S065,S42,outgroup,933.0181277642284
S065,S43,outgroup,536.3163800712193
S065,S44,outgroup,831.9720459042173
S065,S45,outgroup,1153.8363685295358
S065,S46,outgroup,949.4534685353674
S065,S47,outgroup,488.3598398356226
S065,S48,outgroup,1018.8356939412672
S065,S49,outgroup,392.02041920401905
S065,S50,outgroup,1341.4996262728278
S066,S01,ingroup,547.4254403140479
S066,S02,ingroup,718.3574852733165
S066,S03,ingroup,435.9238158524866
S066,S04,ingroup,540.2371230453807
S066,S05,ingroup,897.3268371175296
S066,S06,ingroup,824.2399369375956
S066,S07,ingroup,961.8873864551709
S066,S08,ingroup,1340.025603473087
S066,S09,ingroup,791.0481201114926
S066,S10,ingroup,924.0406844770018
S066,S11,ingroup,742.5510829634284
S066,S12,ingroup,657.2882580938904
S066,S13,ingroup,536.3687756907601
S066,S14,ingroup,506.81628728170256
S066,S15,ingroup,369.342606268639
S066,S16,ingroup,894.600917699783
S066,S17,ingroup,742.5798926388186
S066,S18,ingroup,677.6069800563329
S066,S19,ingroup,58.49596959313794
S066,S20,ingroup,916.0861675614649
S066,S21,ingroup,996.7250810229684
S066,S22,ingroup,506.8437039709776
S066,S23,ingroup,469.09753658615006
S066,S24,ingroup,403.53688564409396
S066,S25,ingroup,912.0056369109652
S066,S26,outgroup,706.6492999314919
S066,S27,outgroup,550.6901377987172
S066,S28,outgroup,462.8068398368964
S066,S29,outgroup,695.8577118266797
S066,S30,outgroup,754.7790850598112
S066,S31,outgroup,924.1433294377675
S066,S32,outgroup,816.4471057807363
S066,S33,outgroup,948.8146285350945
S066,S34,outgroup,1037.9798567529424
S066,S35,outgroup,730.3425281449333
S066,S36,outgroup,531.7785358418623
S066,S37,outgroup,1340.6085620008794
S066,S38,outgroup,710.6375164046696
S066,S39,outgroup,873.285236959119
S066,S40,outgroup,757.2882664342393
S066,S41,outgroup,1146.1784035097055
S066,S42,outgroup,850.3323987783128
S066,S43,outgroup,509.657314874971
S066,S44,outgroup,1002.3772424601405
S066,S45,outgroup,1000.649698264499
S066,S46,outgroup,839.777602209449
S066,S47,outgroup,777.1279245399592
S066,S48,outgroup,567.6784432397
S066,S49,outgroup,690.7562171311581
S066,S50,outgroup,800.3804506330134
S067,S01,ingroup,513.4838401083412
S067,S02,ingroup,1108.974810306869
S067,S03,ingroup,739.1144222644524
S067,S04,ingroup,688.8819607267692
S067,S05,ingroup,901.391855114674
S067,S06,ingroup,871.4342081319212
S067,S07,ingroup,839.3446692025698
S067,S08,ingroup,1050.8591230742716
S067,S09,ingroup,1147.4515950471505
S067,S10,ingroup,908.9423172627278
S067,S11,ingroup,1019.5305420057327
S067,S12,ingroup,1079.716527538035
S067,S13,ingroup,884.08916596629
S067,S14,ingroup,1417.6131533418593
S067,S15,ingroup,847.1594122182285
S067,S16,ingroup,961.3229389538814
S067,S17,ingroup,1342.6465358833434
S067,S18,ingroup,1205.8229790860005
S067,S19,ingroup,838.8134231694337
S067,S20,ingroup,1392.4557082053507
S067,S21,ingroup,633.9331379523256
S067,S22,ingroup,1390.7422117530036
S067,S23,ingroup,974.9152637515342
S067,S24,ingroup,895.7643041344311
S067,S25,ingroup,775.12258086942
S067,S26,outgroup,1108.6523546068777
S067,S27,outgroup,1064.751540243603
S067,S28,outgroup,1127.1476985372633
S067,S29,outgroup,929.4017815618539
S067,S30,outgroup,931.8149648638949
S067,S31,outgroup,1045.5860049376356
S067,S32,outgroup,874.8245023752911
S067,S33,outgroup,1183.4550236606235
S067,S34,outgroup,1206.1001768734534
S067,S35,outgroup,1326.751642448409
S067,S36,outgroup,1250.9585250209998
S067,S37,outgroup,1149.106445681839
S067,S38,outgroup,1093.1237723296808
S067,S39,outgroup,954.7684458293984
S067,S40,outgroup,1050.3623414424187
S067,S41,outgroup,1004.9687147100839
S067,S42,outgroup,788.4658811892864
S067,S43,outgroup,910.8883250675024
S067,S44,outgroup,951.873729669879
S067,S45,outgroup,1178.5238901898938
S067,S46,outgroup,772.4600421715218
S067,S47,outgroup,1007.4721050575406
S067,S48,outgroup,808.879780315113
S067,S49,outgroup,1537.5284657196253
S067,S50,outgroup,687.6890470879608
S068,S01,ingroup,827.2645671099729
S068,S02,ingroup,754.1536411778245
S068,S03,ingroup,1101.3899381887022
S068,S04,ingroup,438.1545568928458
S068,S05,ingroup,721.0924109598621
S068,S06,ingroup,846.6666401225849
S068,S07,ingroup,871.5386042332249
S068,S08,ingroup,1023.7791068289797
S068,S09,ingroup,823.0329663087815
S068,S10,ingroup,452.80054966288276
S068,S11,ingroup,430.0233117269362
S068,S12,ingroup,675.9961698347173
S068,S13,ingroup,527.2221404503775
S068,S14,ingroup,1155.7680214629847
S068,S15,ingroup,821.1255207021476
S068,S16,ingroup,545.888767274073
S068,S17,ingroup,815.1952872944149
S068,S18,ingroup,767.8619266335251
S068,S19,ingroup,828.4792031843225
S068,S20,ingroup,884.6688074455212
S068,S21,ingroup,293.06438775623167
S068,S22,ingroup,819.4558228614694
S068,S23,ingroup,793.9444333264024
S068,S24,ingroup,576.6469539368078
S068,S25,ingroup,771.6015206011404
S068,S26,outgroup,881.1551704867718
S068,S27,outgroup,1295.821670048541
S068,S28,outgroup,709.6534818037751
S068,S29,outgroup,809.8268877595848
S068,S30,outgroup,933.3790950876844
S068,S31,outgroup,1032.6854144609092
S068,S32,outgroup,771.9689942970525
S068,S33,outgroup,939.9701045868496
S068,S34,outgroup,611.8690823021268
S068,S35,outgroup,1206.4748055518085
S068,S36,outgroup,699.4777968679819
S068,S37,outgroup,1090.5301057900672
S068,S38,outgroup,535.1040701343975
S068,S39,outgroup,1119.0720375979463
S068,S40,outgroup,1060.0492426200444
S068,S41,outgroup,906.4695929786012
S068,S42,outgroup,1111.828437785016
S068,S43,outgroup,690.3804104992897
S068,S44,outgroup,814.1124820632907
S068,S45,outgroup,779.2204373075217
S068,S46,outgroup,1067.7892578996527
S068,S47,outgroup,846.7937294538207
S068,S48,outgroup,875.8188004161078
S068,S49,outgroup,840.7107848641714
S068,S50,outgroup,389.2684908563881
S069,S01,ingroup,488.59985706755106
S069,S02,ingroup,1278.9081865814
S069,S03,ingroup,788.1085108618042
S069,S04,ingroup,989.1921884575343
S069,S05,ingroup,1053.696556170277
S069,S06,ingroup,996.560277243897
S069,S07,ingroup,890.6403018616263
S069,S08,ingroup,917.5458484064227
S069,S09,ingroup,1301.474874459896
S069,S10,ingroup,583.7114484462123
S069,S11,ingroup,1071.2492580551711
S069,S12,ingroup,1329.0434634155765
S069,S13,ingroup,767.0648188669142
S069,S14,ingroup,998.8209095155536
S069,S15,ingroup,979.536547694017
S069,S16,ingroup,861.4719272446729
S069,S17,ingroup,662.8133107854228
S069,S18,ingroup,1450.3270702701518
S069,S19,ingroup,729.9731570640624
S069,S20,ingroup,1119.5872290125528
S069,S21,ingroup,648.4806731200367
S069,S22,ingroup,947.42632472376
S069,S23,ingroup,680.1354092512204
S069,S24,ingroup,764.8521327927172
S069,S25,ingroup,592.4913299871637
S069,S26,outgroup,1031.604997608203
S069,S27,outgroup,1199.4245123479288
S069,S28,outgroup,841.7940081515798
S069,S29,outgroup,997.1367177475892
S069,S30,outgroup,852.1883453639944
S069,S31,outgroup,729.5133538964518
S069,S32,outgroup,1084.18414703512
S069,S33,outgroup,1354.1448949920384
S069,S34,outgroup,1267.2538584666713
S069,S35,outgroup,1008.6727353907689
S069,S36,outgroup,841.4413841844643
S069,S37,outgroup,1145.8317276679074
S069,S38,outgroup,721.6130382867827
S069,S39,outgroup,1260.9770395627252
S069,S40,outgroup,716.8556665724019
S069,S41,outgroup,1140.1087792412666
S069,S42,outgroup,1051.0043623153833
S069,S43,outgroup,1254.4699921158622
S069,S44,outgroup,738.6728440585534
S069,S45,outgroup,1375.8666949351857
S069,S46,outgroup,1024.337269227593
S069,S47,outgroup,674.7001434247195
S069,S48,outgroup,1109.2966020839451
S069,S49,outgroup,1210.1180440651062
S069,S50,outgroup,1059.3373042609078
S070,S01,ingroup,529.7858913589578
S070,S02,ingroup,819.3733536062717
S070,S03,ingroup,694.526640932273
S070,S04,ingroup,1106.6313730599786
S070,S05,ingroup,895.0026795987933
S070,S06,ingroup,819.480961328006
S070,S07,ingroup,718.6179873198951
S070,S08,ingroup,968.2444738633266
S070,S09,ingroup,1074.938147520836
S070,S10,ingroup,532.2878221166811
S070,S11,ingroup,1241.8544104662687
S070,S12,ingroup,1057.9163222626196
S070,S13,ingroup,483.67437896864107
S070,S14,ingroup,763.1572278991948
S070,S15,ingroup,379.50387932198896
S070,S16,ingroup,1059.240739010324
S070,S17,ingroup,1118.7750375078576
S070,S18,ingroup,1068.2309881037775
S070,S19,ingroup,1061.6890346369007
S070,S20,ingroup,562.6551261985305
S070,S21,ingroup,1097.0093463353728
S070,S22,ingroup,1132.9886301889667
S070,S23,ingroup,913.1770985701578
S070,S24,ingroup,997.041201435476
S070,S25,ingroup,848.7872408663225
S070,S26,outgroup,981.140078822448
S070,S27,outgroup,829.7981600539287
S070,S28,outgroup,823.1447037048772
S070,S29,outgroup,1086.1977609891833
S070,S30,outgroup,631.7442410877376
S070,S31,outgroup,916.9851414476962
S070,S32,outgroup,695.7213904520229
S070,S33,outgroup,1234.5264407202912
S070,S34,outgroup,1340.548733323504
S070,S35,outgroup,956.9559739323246
S070,S36,outgroup,526.774794125356
S070,S37,outgroup,1314.702360009096
S070,S38,outgroup,1052.4862763541503
S070,S39,outgroup,1425.3726259324544
S070,S40,outgroup,987.4333593049408
S070,S41,outgroup,909.9855097784512
S070,S42,outgroup,1355.3895466659878
S070,S43,outgroup,998.8671205140881
S070,S44,outgroup,843.4352792909709
S070,S45,outgroup,1170.1675208256524
S070,S46,outgroup,488.9170003564325
S070,S47,outgroup,901.8859221073332
S070,S48,outgroup,590.096746367562
S070,S49,outgroup,1176.4943152495755
S070,S50,outgroup,678.5173170160176
S071,S01,ingroup,995.7440894907108
S071,S02,ingroup,1100.8872318300344
S071,S03,ingroup,946.762003461714
S071,S04,ingroup,365.2397120276268
S071,S05,ingroup,941.578951530549
S071,S06,ingroup,1346.4036856357602
S071,S07,ingroup,1249.9460899764665
S071,S08,ingroup,1022.66547405009
S071,S09,ingroup,662.6576883251203
S071,S10,ingroup,615.3690114097019
S071,S11,ingroup,1218.0611898788138
S071,S12,ingroup,1372.4251390933186
S071,S13,ingroup,1099.44266647107
S071,S14,ingroup,998.7740992696502
S071,S15,ingroup,1105.53642648375
S071,S16,ingroup,699.5706330622554
S071,S17,ingroup,920.87111809372675
S071,S18,ingroup,967.3988335065809
S071,S19,ingroup,837.3852244819449
S071,S20,ingroup,645.9911796723492
S071,S21,ingroup,675.2720423158079
S071,S22,ingroup,1031.8057164514225
S071,S23,ingroup,862.3171020311496
S071,S24,ingroup,1103.5956835569937
S071,S25,ingroup,849.4644057540246
S071,S26,outgroup,1035.1868987710266
S071,S27,outgroup,1181.4000391989039
S071,S28,outgroup,714.291177718698
S071,S29,outgroup,864.2694810110884
S071,S30,outgroup,1089.8057784125228
S071,S31,outgroup,915.6687138926422
S071,S32,outgroup,920.3306020273947
S071,S33,outgroup,1390.1166555540694
S071,S34,outgroup,870.53415154668
S071,S35,outgroup,1323.5590826019682
S071,S36,outgroup,991.1350333433904
S071,S37,outgroup,1383.2993874277167
S071,S38,outgroup,974.5971673154314
S071,S39,outgroup,915.412095700259
S071,S40,outgroup,897.7905102468177
S071,S41,outgroup,1086.9085208300285
S071,S42,outgroup,731.5667483674285
S071,S43,outgroup,809.1112774014712
S071,S44,outgroup,774.9767506635109
S071,S45,outgroup,936.4059607163788
S071,S46,outgroup,876.810742894192
S071,S47,outgroup,1276.4469565842805
S071,S48,outgroup,834.5302307241105
S071,S49,outgroup,575.3282298727288
S071,S50,outgroup,667.225203952273
S072,S01,ingroup,514.5348042291231
S072,S02,ingroup,746.3925602615931
S072,S03,ingroup,888.712633520804
S072,S04,ingroup,837.2358321998338
S072,S05,ingroup,441.34594078552266
S072,S06,ingroup,995.5020872706956
S072,S07,ingroup,1190.6260336456744
S072,S08,ingroup,869.3747035216476
S072,S09,ingroup,963.6685042390573
S072,S10,ingroup,940.8229870341634
S072,S11,ingroup,508.132527062382
S072,S12,ingroup,971.7087379404854
S072,S13,ingroup,542.6599685930104
S072,S14,ingroup,616.0544730080577
S072,S15,ingroup,894.3564820872034
S072,S16,ingroup,762.3245698635669
S072,S17,ingroup,731.5215692631073
S072,S18,ingroup,822.0806261860979
S072,S19,ingroup,741.9704564409012
S072,S20,ingroup,543.7092886032374
S072,S21,ingroup,990.3798457425862
S072,S22,ingroup,651.8240141329497
S072,S23,ingroup,1053.6826072311774
S072,S24,ingroup,1032.918558428123
S072,S25,ingroup,901.2291147079178
S072,S26,outgroup,1348.1783448469453
S072,S27,outgroup,699.2156431582454
S072,S28,outgroup,801.0116996099118
S072,S29,outgroup,632.1753641109905
S072,S30,outgroup,622.3159298624346
S072,S31,outgroup,819.9975186660087
S072,S32,outgroup,864.6856849394036
S072,S33,outgroup,1136.128272322184
S072,S34,outgroup,391.00106069187996
S072,S35,outgroup,742.4213232656869
S072,S36,outgroup,971.0035378090984
S072,S37,outgroup,719.9584313470739
S072,S38,outgroup,1031.2961007313793
S072,S39,outgroup,1221.0774098131392
S072,S40,outgroup,687.8116344617628
S072,S41,outgroup,902.8658743265328
S072,S42,outgroup,366.22090625233596
S072,S43,outgroup,909.7939652566596
S072,S44,outgroup,834.1444477368084
S072,S45,outgroup,830.798973485975
S072,S46,outgroup,728.901731770971
S072,S47,outgroup,619.9032005724614
S072,S48,outgroup,1122.7891292020445
S072,S49,outgroup,180.32731811378858
S072,S50,outgroup,478.81032099244305
S073,S01,ingroup,585.9501435007645
S073,S02,ingroup,880.3751893948794
S073,S03,ingroup,879.5557417951254
S073,S04,ingroup,509.3692596974506
S073,S05,ingroup,546.289421106087
S073,S06,ingroup,291.38886751039735
S073,S07,ingroup,749.7059267366528
S073,S08,ingroup,221.96605705990606
S073,S09,ingroup,799.7558248595906
S073,S10,ingroup,710.6765769362405
S073,S11,ingroup,690.9007527286077
S073,S12,ingroup,435.6652213485712
S073,S13,ingroup,812.0486516445535
S073,S14,ingroup,902.0888649578405
S073,S15,ingroup,605.2192603330137
S073,S16,ingroup,775.6264582603349
S073,S17,ingroup,587.5871570445447
S073,S18,ingroup,935.8233359046259
S073,S19,ingroup,867.3991237791339
S073,S20,ingroup,1011.271680377481
S073,S21,ingroup,744.5930601351931
S073,S22,ingroup,610.5289241667833
S073,S23,ingroup,604.1114965154562
S073,S24,ingroup,662.7600212010445
S073,S25,ingroup,789.3836032119835
S073,S26,outgroup,844.2485331136361
S073,S27,outgroup,516.7331237547711
S073,S28,outgroup,671.2147653835942
S073,S29,outgroup,732.7946401986471
S073,S30,outgroup,521.1888482632979
S073,S31,outgroup,642.9615811803412
S073,S32,outgroup,904.8514093789349
S073,S33,outgroup,581.3925787571446
S073,S34,outgroup,947.5823239786516
S073,S35,outgroup,555.151028551908
S073,S36,outgroup,505.6039827330008
S073,S37,outgroup,696.1766984462663
S073,S38,outgroup,881.6872359786621
S073,S39,outgroup,811.919934390086
S073,S40,outgroup,542.3440983023352
S073,S41,outgroup,817.003562130007
S073,S42,outgroup,464.83387091056517
S073,S43,outgroup,510.8629093446381
S073,S44,outgroup,597.3672227391557
S073,S45,outgroup,561.809176765267
S073,S46,outgroup,645.2325586391621
S073,S47,outgroup,433.6868524778895
S073,S48,outgroup,1081.6534967597581
S073,S49,outgroup,682.3159299467421
S073,S50,outgroup,494.8891373826378
S074,S01,ingroup,535.7237149814116
S074,S02,ingroup,1049.2381778935992
S074,S03,ingroup,310.50287688725524
S074,S04,ingroup,1063.3899354094547
S074,S05,ingroup,994.5414204679817
S074,S06,ingroup,804.4075177769948
S074,S07,ingroup,980.4437552617243
S074,S08,ingroup,1005.9402448980718
S074,S09,ingroup,901.984023108139
S074,S10,ingroup,551.7818032487726
S074,S11,ingroup,467.0547596786566
S074,S12,ingroup,617.8940388521844
S074,S13,ingroup,832.2761755429576
